order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number,,,,
ORD_00255,255,135,CUST_0135,11-01-2023,2023-11-12T07:14:00.000Z,PROD_128,122,5,1,94.29,221.91,793.1,403.48,10.85,47.54,0,delivered,,credit_card,9330 Pine Rd,,,,,,
ORD_00256,256,253,CUST_0253,3/18/2023,2023-09-04T17:38:00.000Z,PROD_198,119,4,5,376.01,211.82,460.1,688.32,17.7,7.07,0,CANCELLED,SHIPPED,debit_card,3791 Oak Ave,Special delivery instructions,,,,,
ORD_00257,257,258,CUST_0258,14-04-2023,,PROD_168,37,10,3,63.54,118.04,660.88,510.05,14.21,18.67,0,,pending,bank_transfer,4191 Oak Ave,,TRK514821,,,,
ORD_00258,258,246,CUST_0246,07-06-2023,2023-02-05T06:47:00.000Z,PROD_007,71,5,5,467.57,339.52,563.62,321.89,0,48.05,0,CANCELLED,returned,cash,8072 Oak Ave,,,,,,
ORD_00259,259,378,CUST_0378,07-06-2023,,PROD_063,13,1,4,358.14,241.93,887.11,54.2,8.91,44.47,47.61,processing,processing,bank_transfer,9626 Pine Rd,Special delivery instructions,TRK188518,,,,
ORD_00260,260,123,CUST_0123,11-05-2023,2023-04-03T04:58:00.000Z,PROD_127,190,9,3,143.95,140.64,682.58,480.75,0,6.61,0,SHIPPED,,bank_transfer,9352 Main St,,,,,,
ORD_00261,261,155,CUST_0155,,2023-03-23T16:37:00.000Z,PROD_107,116,3,1,226.41,339.56,343.82,72.88,0,31.9,0,SHIPPED,,cash,1083 Pine Rd,,TRK142176,,,,
ORD_00262,262,225,CUST_0225,10-08-2023,2023-06-05T23:38:00.000Z,PROD_059,24,4,5,232.74,233.63,721.75,124.48,0,2.6,0,pending,returned,cash,558 Pine Rd,Special delivery instructions,,,,,
ORD_00263,263,365,CUST_0365,9/28/2023,2023-03-07T15:33:00.000Z,PROD_011,80,7,3,73.18,192.44,316.16,482.52,13.43,14.48,0,processing,CANCELLED,paypal,7912 Oak Ave,Special delivery instructions,TRK772292,,,,
ORD_00264,264,191,CUST_0191,01-05-2023,2023-04-16T00:00:00.000Z,PROD_105,12,7,4,381.81,362.09,469.66,825.67,11.79,14.89,0,,,credit_card,5465 Pine Rd,,TRK683751,,,,
ORD_00265,265,239,CUST_0239,4/16/2023,2023-08-03T09:05:00.000Z,PROD_014,118,4,3,160.9,314.87,909.26,647.07,8.94,43.84,0,SHIPPED,returned,paypal,1656 Oak Ave,,TRK751406,,,,
ORD_00266,266,318,CUST_0318,09-10-2023,2023-08-26T20:17:00.000Z,PROD_018,19,2,5,279.32,62.84,56.96,240.59,0,15.1,0,delivered,delivered,bank_transfer,4883 Main St,,TRK561657,,,,
ORD_00267,267,81,CUST_0081,15-06-2023,2023-02-06T12:15:00.000Z,PROD_181,62,4,4,353.87,178.42,891.76,476.23,12.02,31.47,10.21,,SHIPPED,paypal,6764 Oak Ave,,TRK578657,,,,
ORD_00268,268,149,CUST_0149,,2023-10-04T15:13:00.000Z,PROD_112,150,8,4,70.51,233.71,479.93,225,10.74,7.94,0,CANCELLED,processing,debit_card,7167 Pine Rd,,TRK768699,,,,
ORD_00269,269,256,CUST_0256,24-06-2023,2023-09-23T22:30:00.000Z,PROD_129,35,10,3,508.12,30.4,136.51,238.19,13.22,8.83,14.23,,returned,bank_transfer,5591 Pine Rd,Special delivery instructions,TRK142553,,,,
ORD_00270,270,211,CUST_0211,06-12-2023,2023-07-04T16:03:00.000Z,PROD_016,40,8,5,446.53,300.36,779.46,604.72,0,21.35,31.97,,delivered,cash,2877 Pine Rd,,TRK499372,,,,
ORD_00271,271,261,CUST_0261,04-07-2023,2023-06-18T00:11:00.000Z,PROD_027,45,3,4,230.16,21.25,718.57,331.56,0,35.6,0,,SHIPPED,bank_transfer,914 Main St,,TRK847015,,,,
ORD_00272,272,26,CUST_0026,15-01-2023,,PROD_198,162,1,4,43.28,359.98,946.64,307.56,0,20.27,0,processing,delivered,cash,4292 Oak Ave,,,,,,
ORD_00273,273,355,CUST_0355,10-10-2023,2023-10-16T16:41:00.000Z,PROD_163,117,1,2,255.96,306.9,586.31,140.57,0,12.72,47.05,processing,SHIPPED,cash,7925 Oak Ave,,,,,,
ORD_00274,274,484,CUST_0484,25-01-2023,,PROD_029,118,5,4,111.57,301.58,489.25,562.86,0,41.68,0,SHIPPED,pending,credit_card,2606 Pine Rd,,,,,,
ORD_00275,275,235,CUST_0235,8/27/2023,,PROD_119,113,8,2,381.44,145.96,61.89,409.73,0,15.87,0,processing,SHIPPED,credit_card,9906 Main St,,,,,,
ORD_00276,276,457,CUST_0457,2/22/2023,2023-12-21T02:36:00.000Z,PROD_017,199,1,2,238.81,320.55,861.9,672.98,19.37,43.18,23.49,pending,CANCELLED,bank_transfer,3596 Main St,,TRK742117,,,,
ORD_00277,277,36,CUST_0036,,2023-06-23T12:42:00.000Z,PROD_009,161,10,3,326.63,293.33,745.12,204.49,14.21,11.89,0,pending,SHIPPED,paypal,8471 Pine Rd,,,,,,
ORD_00278,278,46,CUST_0046,10/23/2023,2023-01-07T08:11:00.000Z,PROD_082,12,2,4,205.65,18.79,329.97,359.74,0,19.03,0,SHIPPED,,debit_card,1307 Oak Ave,,TRK969048,,,,
ORD_00279,279,466,CUST_0466,5/18/2023,2023-02-24T09:04:00.000Z,PROD_112,168,4,5,445.42,395.94,578.25,439.61,7.15,14.65,0,returned,delivered,cash,9685 Pine Rd,,TRK837460,,,,
ORD_00280,280,225,CUST_0225,03-02-2023,2023-01-20T05:25:00.000Z,PROD_189,58,9,4,145.98,108.78,585.76,99.05,0,11.49,0,SHIPPED,returned,paypal,7287 Main St,,,,,,
ORD_00281,281,411,CUST_0411,4/17/2023,,PROD_140,93,9,1,478.72,240.46,242.81,612.13,5.64,27.15,24.99,SHIPPED,returned,bank_transfer,9467 Pine Rd,,TRK133806,,,,
ORD_00282,282,146,CUST_0146,3/21/2023,2023-11-30T21:14:00.000Z,PROD_051,69,4,4,257.41,225.2,986.52,392.63,8.82,13.91,0,processing,delivered,bank_transfer,9671 Oak Ave,,,,,,
ORD_00283,283,289,CUST_0289,16-03-2023,2023-10-24T14:30:00.000Z,PROD_048,153,7,5,211.64,189.93,372.07,153.43,24.65,29.53,0,pending,SHIPPED,paypal,8246 Main St,Special delivery instructions,,,,,
ORD_00284,284,211,CUST_0211,11/23/2023,,PROD_079,108,6,2,152.33,244,110.95,443.23,23.62,5.71,0,delivered,pending,credit_card,6356 Oak Ave,,TRK196495,,,,
ORD_00285,285,111,CUST_0111,5/24/2023,2023-07-20T14:46:00.000Z,PROD_194,81,2,5,488.04,44.86,437.05,552.38,0,36.87,0,,,paypal,1066 Oak Ave,,TRK999511,,,,
ORD_00286,286,393,CUST_0393,2/13/2023,,PROD_176,125,1,1,277.56,99.88,899.63,587.22,0,4.9,0,SHIPPED,,bank_transfer,7328 Main St,,,,,,
ORD_00287,287,400,CUST_0400,2/28/2023,,PROD_109,67,4,5,357.82,229.73,607.18,139.14,17.99,29.57,0,returned,returned,bank_transfer,3486 Pine Rd,,,,,,
ORD_00288,288,280,CUST_0280,11-04-2023,2023-06-23T23:16:00.000Z,PROD_170,72,1,3,468.08,176.19,328.2,256.62,19.08,50.06,23.89,pending,CANCELLED,debit_card,1665 Pine Rd,,,,,,
ORD_00289,289,241,CUST_0241,11/27/2023,,PROD_124,75,10,4,103.49,180.09,841.37,472.36,21.68,4.75,0,processing,pending,cash,7449 Oak Ave,Special delivery instructions,TRK824841,,,,
ORD_00290,290,65,CUST_0065,11/20/2023,,PROD_039,172,7,5,282.9,324.69,352.87,620.01,17.15,43.78,0,CANCELLED,SHIPPED,debit_card,6660 Oak Ave,,,,,,
ORD_00291,291,99,CUST_0099,,2023-09-03T09:22:00.000Z,PROD_016,195,8,4,480.19,243.44,194.6,787.51,12.15,39.89,40.06,,delivered,paypal,409 Main St,,TRK541571,,,,
ORD_00292,292,182,CUST_0182,11-11-2023,2023-01-06T22:42:00.000Z,PROD_137,186,1,1,276.5,72.26,761.14,143.05,0,20.38,23.39,CANCELLED,pending,credit_card,2655 Main St,,,,,,
ORD_00293,293,151,CUST_0151,17-02-2023,2023-06-05T01:49:00.000Z,PROD_012,172,3,1,363.39,379.46,714.13,210.76,13.23,48.88,0,returned,processing,credit_card,3391 Main St,,,,,,
ORD_00294,294,137,CUST_0137,10-08-2023,2023-05-08T03:21:00.000Z,PROD_183,171,10,5,463.98,350.23,548.18,339.11,0,27.17,0,delivered,CANCELLED,paypal,7611 Pine Rd,Special delivery instructions,TRK415365,,,,
ORD_00295,295,400,CUST_0400,14-06-2023,2023-06-24T19:47:00.000Z,PROD_115,48,2,4,419.94,25.52,425.36,577.66,12.34,38.94,0,processing,CANCELLED,credit_card,7219 Main St,,TRK120107,,,,
ORD_00296,296,225,CUST_0225,6/20/2023,2023-10-20T01:07:00.000Z,PROD_112,154,9,1,461.67,171.47,920.24,396.21,0,37.93,41.58,pending,pending,debit_card,8755 Oak Ave,,TRK797423,,,,
ORD_00297,297,42,CUST_0042,4/17/2023,2023-03-20T11:47:00.000Z,PROD_003,142,6,3,275.26,181.86,393.7,792.39,5.95,5.65,0,SHIPPED,CANCELLED,debit_card,4206 Pine Rd,,,,,,
ORD_00298,298,321,CUST_0321,,,PROD_135,72,6,4,503.84,396.11,304.35,63.86,5.32,19.04,0,delivered,pending,cash,4025 Main St,,TRK259955,,,,
ORD_00299,299,77,CUST_0077,5/27/2023,2023-07-07T19:33:00.000Z,PROD_124,197,1,1,73.27,160.81,324.72,214,17.17,21.88,30.95,,SHIPPED,paypal,2819 Oak Ave,,,,,,
ORD_00300,300,220,CUST_0220,11-09-2023,2023-10-20T12:53:00.000Z,PROD_195,160,10,1,36.43,77.79,1023.56,758.3,16.31,29.25,48.21,delivered,returned,cash,1119 Oak Ave,,TRK891596,,,,
ORD_00301,301,53,CUST_0053,24-04-2023,2023-04-02T11:09:00.000Z,PROD_113,126,10,4,388.3,89.64,951.08,226.23,18.06,30.79,0,CANCELLED,processing,debit_card,2954 Main St,,TRK399519,,,,
ORD_00302,302,440,CUST_0440,,,PROD_049,101,6,4,58.05,341.77,581.94,58.11,0,37.06,0,,returned,paypal,3802 Main St,,,,,,
ORD_00303,303,450,CUST_0450,26-08-2023,2023-02-06T21:30:00.000Z,PROD_019,158,1,5,126.04,358.96,177.49,780.17,14.06,10.49,0,SHIPPED,processing,credit_card,9843 Pine Rd,,TRK841815,,,,
ORD_00304,304,336,CUST_0336,,2023-07-16T03:37:00.000Z,PROD_187,156,6,5,186.56,341.42,176.06,757.21,18.14,26.15,10.77,CANCELLED,returned,credit_card,4245 Main St,Special delivery instructions,,,,,
ORD_00305,305,402,CUST_0402,,2023-08-20T02:42:00.000Z,PROD_083,4,6,1,130.44,323.3,511.15,756.77,14.6,47.02,1.11,delivered,processing,credit_card,7791 Oak Ave,,TRK489438,,,,
ORD_00306,306,123,CUST_0123,,2023-12-02T22:49:00.000Z,PROD_118,84,3,4,12.34,294.91,1043.63,701.36,9.48,4.68,0,pending,processing,bank_transfer,1389 Oak Ave,,,,,,
ORD_00307,307,468,CUST_0468,8/24/2023,2023-05-09T11:48:00.000Z,PROD_150,68,10,3,404.99,62.92,671.84,370.33,0,6.6,0,returned,,bank_transfer,1838 Oak Ave,,,,,,
ORD_00308,308,24,CUST_0024,22-06-2023,2023-01-15T01:13:00.000Z,PROD_188,87,10,1,390.4,269.76,535.88,812.91,20.67,25.4,0,SHIPPED,delivered,paypal,2157 Pine Rd,,,,,,
ORD_00309,309,280,CUST_0280,09-02-2023,2023-02-12T20:43:00.000Z,PROD_055,24,7,4,10.25,229.51,285.68,492.92,24.56,14.7,0,SHIPPED,processing,debit_card,6418 Pine Rd,,,,,,
ORD_00310,310,143,CUST_0143,09-04-2023,2023-12-08T21:51:00.000Z,PROD_078,95,7,5,116.28,33.19,602.24,309.37,0,39.86,0,delivered,CANCELLED,cash,7667 Pine Rd,,TRK969889,,,,
ORD_00311,311,264,CUST_0264,09-01-2023,2023-07-06T17:12:00.000Z,PROD_033,197,6,4,226.49,313.79,848.51,441.73,0,38.24,0,,SHIPPED,cash,366 Pine Rd,,TRK618639,,,,
ORD_00312,312,204,CUST_0204,13-07-2023,2023-05-22T15:53:00.000Z,PROD_010,102,10,5,245.17,185.07,499.25,69.77,22.26,21.58,12.7,delivered,processing,paypal,1845 Oak Ave,,TRK618671,,,,
ORD_00313,313,60,CUST_0060,12/28/2023,2023-12-24T13:14:00.000Z,PROD_116,121,5,1,145.63,398.91,913.63,75.34,0,6.11,0,delivered,CANCELLED,debit_card,1398 Main St,,,,,,
ORD_00314,314,498,CUST_0498,11-03-2023,2023-12-14T03:35:00.000Z,PROD_068,53,2,3,55.56,333.62,605.27,79.3,0,34.79,0,delivered,pending,debit_card,5894 Pine Rd,Special delivery instructions,TRK268352,,,,
ORD_00315,315,44,CUST_0044,14-05-2023,2023-11-26T07:41:00.000Z,PROD_173,148,7,3,32.81,71.09,336.25,136.72,13.16,47.78,0,processing,,bank_transfer,1928 Main St,,TRK555363,,,,
ORD_00316,316,211,CUST_0211,03-08-2023,,PROD_006,55,1,3,22.85,195.12,105.88,551.17,20.58,23.52,44.81,CANCELLED,processing,bank_transfer,1348 Main St,,TRK206087,,,,
ORD_00317,317,451,CUST_0451,6/19/2023,,PROD_104,186,8,2,294.48,47.5,236.46,380.46,0,7.4,0,SHIPPED,delivered,debit_card,5811 Pine Rd,Special delivery instructions,,,,,
ORD_00318,318,306,CUST_0306,,2023-01-25T04:58:00.000Z,PROD_162,167,6,5,442.47,270.29,948.57,282.7,0,28.09,24.46,CANCELLED,SHIPPED,cash,3577 Oak Ave,,TRK494053,,,,
ORD_00319,319,370,CUST_0370,12/26/2023,2023-07-01T13:03:00.000Z,PROD_057,65,4,2,41.88,386.12,722.29,65.33,8.95,49.16,0,SHIPPED,returned,bank_transfer,8747 Pine Rd,Special delivery instructions,,,,,
ORD_00320,320,134,CUST_0134,26-11-2023,2023-02-19T21:42:00.000Z,PROD_107,88,3,5,201.99,295.04,446.39,594.58,15.26,41.51,0,SHIPPED,SHIPPED,paypal,1781 Pine Rd,,TRK677071,,,,
ORD_00321,321,450,CUST_0450,04-10-2023,2023-04-18T04:01:00.000Z,PROD_169,184,3,4,128.86,395.56,65.14,398.26,0,7.5,0,CANCELLED,pending,paypal,3920 Main St,Special delivery instructions,,,,,
ORD_00322,322,150,CUST_0150,1/26/2023,2023-05-08T20:16:00.000Z,PROD_021,98,10,5,52.04,66.52,1006.74,300.13,16.52,36.89,0,delivered,,bank_transfer,4075 Pine Rd,Special delivery instructions,TRK925452,,,,
ORD_00323,323,242,CUST_0242,07-01-2023,2023-06-13T19:08:00.000Z,PROD_100,189,8,3,233.93,414.32,920.36,837.87,0,18.07,0,SHIPPED,CANCELLED,credit_card,5850 Pine Rd,,TRK263431,,,,
ORD_00324,324,159,CUST_0159,10/15/2023,2023-09-04T16:50:00.000Z,PROD_017,37,3,3,499.89,329.51,397.2,775.78,14.08,7.69,0,returned,delivered,paypal,7047 Pine Rd,,TRK945453,,,,
ORD_00325,325,286,CUST_0286,16-04-2023,2023-03-20T13:03:00.000Z,PROD_137,26,3,3,166.29,182.9,374.71,686.1,0,46.07,0,processing,SHIPPED,bank_transfer,3220 Pine Rd,,TRK897914,,,,
ORD_00326,326,487,CUST_0487,03-06-2023,2023-10-22T09:34:00.000Z,PROD_198,188,1,3,376.46,43.81,331.38,324.35,10.42,13.92,2.82,,pending,credit_card,8728 Oak Ave,,,,,,
ORD_00327,327,229,CUST_0229,1/15/2023,,PROD_153,36,4,4,501.97,232.67,666.83,817.12,6.55,20.92,0,returned,CANCELLED,cash,2167 Main St,,,,,,
ORD_00328,328,354,CUST_0354,,2023-03-04T12:05:00.000Z,PROD_185,71,5,5,361.01,387.58,677.07,687.73,18.94,48.38,0,,SHIPPED,bank_transfer,3419 Oak Ave,,TRK573217,,,,
ORD_00329,329,287,CUST_0287,,2023-12-05T16:12:00.000Z,PROD_147,24,2,5,501.51,17.23,261.91,400.27,0,13.31,30.74,pending,pending,credit_card,115 Pine Rd,,TRK367851,,,,
ORD_00330,330,462,CUST_0462,02-07-2023,2023-10-20T21:17:00.000Z,PROD_180,89,4,5,486.9,226.26,469.81,364.6,0,16.68,46.57,pending,,paypal,783 Pine Rd,Special delivery instructions,TRK129918,,,,
ORD_00331,331,229,CUST_0229,11/18/2023,2023-01-26T15:14:00.000Z,PROD_062,121,8,3,133.57,167.32,530.48,213.24,23.35,45.41,0,processing,CANCELLED,debit_card,1320 Main St,,TRK185271,,,,
ORD_00332,332,73,CUST_0073,22-10-2023,2023-12-17T06:06:00.000Z,PROD_147,121,8,1,29.1,102.69,62.65,344.35,13.45,39.1,10.94,pending,pending,cash,1689 Main St,,TRK908792,,,,
ORD_00333,333,451,CUST_0451,6/24/2023,2023-08-14T15:15:00.000Z,PROD_194,26,3,5,191.17,54.29,864.6,542.62,15.66,2.84,0,processing,processing,credit_card,8855 Pine Rd,Special delivery instructions,,,,,
ORD_00334,334,349,CUST_0349,01-12-2023,2023-04-13T01:16:00.000Z,PROD_021,94,7,5,478.25,102.74,336.06,595.26,5.21,15.48,46.28,,CANCELLED,debit_card,3618 Main St,,TRK888618,,,,
ORD_00335,335,111,CUST_0111,12-02-2023,2023-01-05T06:00:00.000Z,PROD_086,94,6,3,188.08,157.95,256.26,812.25,16.3,6.57,48.92,CANCELLED,processing,cash,7000 Oak Ave,,TRK385452,,,,
ORD_00336,336,377,CUST_0377,10-09-2023,2023-01-19T15:31:00.000Z,PROD_199,188,1,5,414.41,236.21,892.44,526.87,23.02,26.94,0,delivered,delivered,paypal,3033 Main St,,,,,,
ORD_00337,337,443,CUST_0443,,2023-02-17T01:41:00.000Z,PROD_144,161,5,4,379.34,377.02,69.86,500.72,5.44,16.95,0,CANCELLED,processing,bank_transfer,7390 Pine Rd,,TRK269472,,,,
ORD_00338,338,456,CUST_0456,06-08-2023,2023-09-01T11:38:00.000Z,PROD_006,173,9,1,17.52,175.53,852.39,596.53,0,10.63,0,pending,CANCELLED,credit_card,8078 Oak Ave,,,,,,
ORD_00339,339,314,CUST_0314,07-07-2023,,PROD_009,60,3,5,104.04,32.97,939,568.56,0,31.86,0,processing,delivered,cash,6198 Main St,Special delivery instructions,TRK253702,,,,
ORD_00340,340,132,CUST_0132,5/22/2023,2023-09-20T08:35:00.000Z,PROD_082,128,1,2,71.7,97.05,367.53,798.97,9.34,24.73,0,processing,CANCELLED,bank_transfer,2629 Oak Ave,Special delivery instructions,TRK716292,,,,
ORD_00341,341,330,CUST_0330,24-01-2023,,PROD_011,30,2,1,73.55,171.75,776.54,604.09,10.6,46.56,0,delivered,processing,credit_card,2725 Oak Ave,,,,,,
ORD_00342,342,410,CUST_0410,9/22/2023,2023-02-10T04:59:00.000Z,PROD_128,125,4,1,113.9,280.7,152.65,811.71,9.21,28.96,31.97,returned,SHIPPED,cash,8498 Main St,,TRK927103,,,,
ORD_00343,343,134,CUST_0134,12-04-2023,2023-09-03T20:46:00.000Z,PROD_016,186,10,5,409.43,272.31,777.12,358.87,21.52,38.49,0,,SHIPPED,bank_transfer,3630 Pine Rd,,,,,,
ORD_00344,344,336,CUST_0336,10/20/2023,2023-12-28T00:50:00.000Z,PROD_121,96,4,1,467.79,175.07,261.78,644.44,0,33.21,0,delivered,pending,paypal,1469 Oak Ave,,,,,,
ORD_00345,345,109,CUST_0109,04-03-2023,,PROD_076,56,9,4,415.77,21.28,823.27,528.75,0,17.32,0,returned,processing,paypal,5659 Main St,,,,,,
ORD_00346,346,100,CUST_0100,9/22/2023,2023-05-19T04:54:00.000Z,PROD_055,134,7,5,149.04,287.62,931.65,60.76,22.24,40.67,0,pending,processing,credit_card,4961 Main St,,TRK103689,,,,
ORD_00347,347,351,CUST_0351,12-03-2023,2023-06-05T16:50:00.000Z,PROD_041,19,5,3,70.36,302.1,177.49,410.59,0,32.58,8.95,CANCELLED,,paypal,6219 Pine Rd,,TRK691478,,,,
ORD_00348,348,367,CUST_0367,30-06-2023,2023-02-13T01:59:00.000Z,PROD_117,132,2,4,356.11,53.11,190.2,415.92,5.36,29.61,0,,CANCELLED,debit_card,4668 Main St,,TRK340650,,,,
ORD_00349,349,250,CUST_0250,09-04-2023,2023-10-10T16:59:00.000Z,PROD_071,138,8,2,18.05,137.56,801.01,467.78,0,47.08,0,delivered,CANCELLED,cash,5849 Oak Ave,,TRK216604,,,,
ORD_00350,350,93,CUST_0093,11/23/2023,2023-10-13T15:10:00.000Z,PROD_084,2,1,2,272.32,212.12,744.61,322.8,12.29,20.46,0,pending,processing,paypal,7762 Oak Ave,,TRK270260,,,,
ORD_00351,351,338,CUST_0338,4/25/2023,2023-07-07T13:45:00.000Z,PROD_142,171,2,2,439.91,226.14,616.18,155.33,0,6.43,0,returned,CANCELLED,cash,527 Oak Ave,,,,,,
ORD_00352,352,44,CUST_0044,12-01-2023,2023-06-07T13:40:00.000Z,PROD_187,164,7,3,174.41,331.26,720.93,539.03,8.63,44.98,39.12,processing,pending,credit_card,5941 Main St,,,,,,
ORD_00353,353,80,CUST_0080,06-03-2023,,PROD_098,68,5,2,284.46,292.29,445.82,518,0,22.41,0,pending,,cash,162 Main St,,TRK824628,,,,
ORD_00354,354,183,CUST_0183,10/18/2023,2023-05-19T21:10:00.000Z,PROD_146,32,4,4,73.78,114.11,263.89,575.33,0,49.55,0,CANCELLED,,cash,6372 Pine Rd,,TRK107791,,,,
ORD_00355,355,442,CUST_0442,,,PROD_052,183,6,1,222.14,87.69,77.25,776.36,0,28.84,0,returned,CANCELLED,bank_transfer,4773 Pine Rd,Special delivery instructions,,,,,
ORD_00356,356,279,CUST_0279,11/15/2023,2023-01-10T20:04:00.000Z,PROD_097,176,3,4,29.97,75.54,716.13,82.01,0,9.99,0,delivered,,cash,1869 Main St,Special delivery instructions,TRK336198,,,,
ORD_00357,357,462,CUST_0462,5/15/2023,2023-09-19T21:35:00.000Z,PROD_034,112,1,5,33.64,122.72,361,390.4,0,15.33,20.86,delivered,SHIPPED,paypal,9309 Oak Ave,,,,,,
ORD_00358,358,407,CUST_0407,14-11-2023,2023-02-08T21:42:00.000Z,PROD_160,192,6,1,70.72,394.38,447.41,735.58,0,29.21,0,pending,pending,cash,1236 Pine Rd,,,,,,
ORD_00359,359,9,CUST_0009,11/15/2023,2023-04-11T08:41:00.000Z,PROD_099,140,10,2,319.36,63.01,382.64,835.41,11.33,37.35,0,delivered,pending,debit_card,1050 Main St,,TRK579112,,,,
ORD_00360,360,491,CUST_0491,25-06-2023,,PROD_027,7,3,2,357.64,104.41,674.86,81.19,24.21,32.81,0,delivered,,cash,3449 Pine Rd,,TRK706964,,,,
ORD_00361,361,311,CUST_0311,02-02-2023,2023-11-17T01:31:00.000Z,PROD_172,96,1,2,205.85,228.17,795.62,486.11,6.86,14.05,0,pending,processing,credit_card,8958 Main St,Special delivery instructions,,,,,
ORD_00362,362,285,CUST_0285,2/13/2023,2023-07-17T02:34:00.000Z,PROD_004,87,2,2,272.85,288.5,960.77,211.01,17.97,43.82,0,pending,CANCELLED,debit_card,3014 Pine Rd,,TRK461621,,,,
ORD_00363,363,75,CUST_0075,09-03-2023,2023-07-09T21:13:00.000Z,PROD_178,8,6,4,55.13,111.83,131.26,339.63,14.87,32.39,0,processing,returned,cash,5254 Oak Ave,,TRK918622,,,,
ORD_00364,364,180,CUST_0180,03-11-2023,2023-12-01T13:33:00.000Z,PROD_060,163,2,2,145.99,204.22,83.76,104.69,0,4.57,0,processing,delivered,paypal,1463 Pine Rd,,,,,,
ORD_00365,365,455,CUST_0455,08-04-2023,2023-01-12T05:55:00.000Z,PROD_049,48,1,4,487.82,275.81,454.5,624.61,0,48.06,0,pending,pending,credit_card,5279 Main St,,TRK616749,,,,
ORD_00366,366,180,CUST_0180,06-10-2023,2023-09-03T14:37:00.000Z,PROD_172,158,4,1,485.54,343.95,835.48,464.56,0,24.69,21.14,delivered,CANCELLED,paypal,4486 Oak Ave,,TRK787428,,,,
ORD_00367,367,156,CUST_0156,19-05-2023,2023-04-10T08:29:00.000Z,PROD_155,20,1,3,493.88,172.24,752.6,416.03,18.57,5.8,0,pending,pending,paypal,5635 Main St,Special delivery instructions,TRK926536,,,,
ORD_00368,368,31,CUST_0031,9/17/2023,,PROD_091,80,8,4,198.63,358.88,693.27,378.44,15.01,25.19,36.01,CANCELLED,SHIPPED,cash,9124 Oak Ave,,,,,,
ORD_00369,369,335,CUST_0335,12-03-2023,,PROD_149,101,4,1,333.03,285.25,382.51,689.95,0,40.99,0,SHIPPED,processing,cash,7333 Oak Ave,,,,,,
ORD_00370,370,462,CUST_0462,21-01-2023,,PROD_110,86,9,4,458.18,53.12,828.21,602.54,16.32,41.52,0,returned,CANCELLED,debit_card,286 Oak Ave,,TRK195913,,,,
ORD_00371,371,41,CUST_0041,04-04-2023,2023-11-09T10:07:00.000Z,PROD_090,107,8,5,220.64,78.88,773.17,755.93,0,33.71,0,SHIPPED,SHIPPED,paypal,2997 Oak Ave,,,,,,
ORD_00372,372,27,CUST_0027,08-01-2023,2023-07-13T23:48:00.000Z,PROD_120,142,6,2,260.5,237.6,416.55,172.83,0,11.67,0,CANCELLED,processing,paypal,6671 Pine Rd,,,,,,
ORD_00373,373,309,CUST_0309,10-09-2023,2023-07-18T05:24:00.000Z,PROD_150,175,5,4,330.02,232.16,393.01,621.07,8.44,20.57,0,SHIPPED,processing,credit_card,3130 Main St,,TRK774663,,,,
ORD_00374,374,97,CUST_0097,07-02-2023,2023-02-21T16:29:00.000Z,PROD_160,15,7,1,382.41,96.46,603.13,206.62,0,23.49,0,SHIPPED,CANCELLED,bank_transfer,4966 Pine Rd,,,,,,
ORD_00375,375,322,CUST_0322,02-04-2023,2023-04-14T00:04:00.000Z,PROD_136,7,10,5,291.52,245.15,224.44,365.24,13.96,6.5,14.25,pending,returned,bank_transfer,3954 Main St,,TRK639017,,,,
ORD_00376,376,478,CUST_0478,24-04-2023,2023-11-13T06:44:00.000Z,PROD_107,61,1,4,333.58,208.43,117.23,95.9,0,31.01,0,pending,returned,paypal,3130 Main St,,,,,,
ORD_00377,377,14,CUST_0014,6/21/2023,2023-11-28T13:49:00.000Z,PROD_084,108,1,4,278.26,406.09,455.65,496.47,8.31,24.68,0,,SHIPPED,bank_transfer,6391 Main St,,,,,,
ORD_00378,378,67,CUST_0067,2/17/2023,,PROD_104,180,7,3,229.93,343.31,203.9,514.53,16.42,48.86,0,,processing,cash,505 Main St,,,,,,
ORD_00379,379,480,CUST_0480,24-05-2023,2023-12-15T19:19:00.000Z,PROD_130,177,5,1,491.95,178.05,585.1,395.12,0,27.6,37.95,delivered,processing,paypal,9616 Main St,Special delivery instructions,,,,,
ORD_00380,380,10,CUST_0010,26-05-2023,2023-02-15T13:07:00.000Z,PROD_121,157,4,5,113.31,223.38,916.28,60.29,10.75,40.61,34.14,pending,delivered,paypal,532 Oak Ave,,TRK953307,,,,
ORD_00381,381,82,CUST_0082,26-09-2023,2023-02-04T14:05:00.000Z,PROD_100,153,1,1,398.98,93.42,605.58,598.15,0,7.45,42.94,CANCELLED,processing,paypal,86 Pine Rd,,,,,,
ORD_00382,382,498,CUST_0498,09-01-2023,2023-07-06T09:36:00.000Z,PROD_029,40,3,5,152.98,296.08,694.84,605.78,16.63,36.25,25.33,pending,delivered,debit_card,6725 Oak Ave,,,,,,
